observation_date,Labor_Rate_Names,Labor_Rate_Values,State,DISCWORK,ALLMARGAT,CIVLF,EMPLOY,INVOLPTEMP,UNEMPLOY,UNEMP15,JOBLOS
01-10-2004,EMPLOY_Rate,93.822479045,California,64800,210000,17668900,16577400,657400,1091500,436500,586200
01-10-2004,INVOLPTEMP_Rate,3.720661728,California,64800,210000,17668900,16577400,657400,1091500,436500,586200
01-10-2004,UNEMP15_Rate,2.470442416,California,64800,210000,17668900,16577400,657400,1091500,436500,586200
01-10-2004,UNEMPLOY_Rate,6.177520955,California,64800,210000,17668900,16577400,657400,1091500,436500,586200
01-10-2004,JOBLOS_Rate,3.317693801,California,64800,210000,17668900,16577400,657400,1091500,436500,586200
01-01-2005,ALLMARGAT_Rate,1.156909778,California,62900,204500,17676400,16624700,647900,1051700,399600,550100
01-01-2005,EMPLOY_Rate,94.050259103,California,62900,204500,17676400,16624700,647900,1051700,399600,550100
01-01-2005,INVOLPTEMP_Rate,3.665339096,California,62900,204500,17676400,16624700,647900,1051700,399600,550100
01-01-2005,UNEMP15_Rate,2.260641307,California,62900,204500,17676400,16624700,647900,1051700,399600,550100
01-01-2005,UNEMPLOY_Rate,5.949740897,California,62900,204500,17676400,16624700,647900,1051700,399600,550100
01-01-2005,JOBLOS_Rate,3.112059017,California,62900,204500,17676400,16624700,647900,1051700,399600,550100
01-04-2005,ALLMARGAT_Rate,1.191308466,California,59100,211300,17736800,16726200,645300,1010600,366600,517600
01-04-2005,EMPLOY_Rate,94.302241667,California,59100,211300,17736800,16726200,645300,1010600,366600,517600
01-04-2005,INVOLPTEMP_Rate,3.638198548,California,59100,211300,17736800,16726200,645300,1010600,366600,517600
01-04-2005,UNEMP15_Rate,2.066889180,California,59100,211300,17736800,16726200,645300,1010600,366600,517600
01-04-2005,UNEMPLOY_Rate,5.697758333,California,59100,211300,17736800,16726200,645300,1010600,366600,517600
01-04-2005,JOBLOS_Rate,2.918226512,California,59100,211300,17736800,16726200,645300,1010600,366600,517600
01-07-2005,ALLMARGAT_Rate,1.096837667,California,50100,195100,17787500,16810400,653100,977100,359300,484400
01-07-2005,EMPLOY_Rate,94.506816585,California,50100,195100,17787500,16810400,653100,977100,359300,484400
01-07-2005,INVOLPTEMP_Rate,3.671679550,California,50100,195100,17787500,16810400,653100,977100,359300,484400
01-07-2005,UNEMP15_Rate,2.019957836,California,50100,195100,17787500,16810400,653100,977100,359300,484400
01-07-2005,UNEMPLOY_Rate,5.493183415,California,50100,195100,17787500,16810400,653100,977100,359300,484400
01-07-2005,JOBLOS_Rate,2.723260717,California,50100,195100,17787500,16810400,653100,977100,359300,484400
01-10-2005,ALLMARGAT_Rate,1.060994563,California,47700,189100,17822900,16872200,609200,950800,341000,459200
01-10-2005,EMPLOY_Rate,94.665851236,California,47700,189100,17822900,16872200,609200,950800,341000,459200
01-10-2005,INVOLPTEMP_Rate,3.418074500,California,47700,189100,17822900,16872200,609200,950800,341000,459200
01-10-2005,UNEMP15_Rate,1.913268884,California,47700,189100,17822900,16872200,609200,950800,341000,459200
01-10-2005,UNEMPLOY_Rate,5.334709840,California,47700,189100,17822900,16872200,609200,950800,341000,459200
01-10-2005,JOBLOS_Rate,2.576460621,California,47700,189100,17822900,16872200,609200,950800,341000,459200
01-01-2006,ALLMARGAT_Rate,1.022653286,California,44300,182200,17816400,16898300,608600,918200,316300,437100
01-01-2006,EMPLOY_Rate,94.846882647,California,44300,182200,17816400,16898300,608600,918200,316300,437100
01-01-2006,INVOLPTEMP_Rate,3.415953840,California,44300,182200,17816400,16898300,608600,918200,316300,437100
01-01-2006,UNEMP15_Rate,1.775330594,California,44300,182200,17816400,16898300,608600,918200,316300,437100
01-01-2006,UNEMPLOY_Rate,5.153678633,California,44300,182200,17816400,16898300,608600,918200,316300,437100
01-01-2006,JOBLOS_Rate,2.453357581,California,44300,182200,17816400,16898300,608600,918200,316300,437100
01-04-2006,ALLMARGAT_Rate,1.001229777,California,47300,178300,17808100,16909600,607500,898500,310900,429300
01-04-2006,EMPLOY_Rate,94.954543157,California,47300,178300,17808100,16909600,607500,898500,310900,429300
01-04-2006,INVOLPTEMP_Rate,3.411368984,California,47300,178300,17808100,16909600,607500,898500,310900,429300
01-04-2006,UNEMP15_Rate,1.745834761,California,47300,178300,17808100,16909600,607500,898500,310900,429300
01-04-2006,UNEMPLOY_Rate,5.045456843,California,47300,178300,17808100,16909600,607500,898500,310900,429300
01-04-2006,JOBLOS_Rate,2.410700749,California,47300,178300,17808100,16909600,607500,898500,310900,429300
01-07-2006,ALLMARGAT_Rate,1.021814847,California,47900,181600,17772300,16887500,585100,884800,298400,421300
01-07-2006,EMPLOY_Rate,95.021465989,California,47900,181600,17772300,16887500,585100,884800,298400,421300
01-07-2006,INVOLPTEMP_Rate,3.292201910,California,47900,181600,17772300,16887500,585100,884800,298400,421300
01-07-2006,UNEMP15_Rate,1.679017347,California,47900,181600,17772300,16887500,585100,884800,298400,421300
01-07-2006,UNEMPLOY_Rate,4.978534011,California,47900,181600,17772300,16887500,585100,884800,298400,421300
01-07-2006,JOBLOS_Rate,2.370542924,California,47900,181600,17772300,16887500,585100,884800,298400,421300
01-10-2006,ALLMARGAT_Rate,1.063008760,California,47600,188700,17751500,16892200,592800,859300,278900,407600
01-10-2006,EMPLOY_Rate,95.159282314,California,47600,188700,17751500,16892200,592800,859300,278900,407600
01-10-2006,INVOLPTEMP_Rate,3.339436104,California,47600,188700,17751500,16892200,592800,859300,278900,407600
01-10-2006,UNEMP15_Rate,1.571134834,California,47600,188700,17751500,16892200,592800,859300,278900,407600
01-10-2006,UNEMPLOY_Rate,4.840717686,California,47600,188700,17751500,16892200,592800,859300,278900,407600
01-10-2006,JOBLOS_Rate,2.296143988,California,47600,188700,17751500,16892200,592800,859300,278900,407600
01-01-2007,ALLMARGAT_Rate,1.073464342,California,48500,191900,17876700,17011300,599100,865400,271600,405500
01-01-2007,EMPLOY_Rate,95.159061796,California,48500,191900,17876700,17011300,599100,865400,271600,405500
01-01-2007,INVOLPTEMP_Rate,3.351289668,California,48500,191900,17876700,17011300,599100,865400,271600,405500
01-01-2007,UNEMP15_Rate,1.519296067,California,48500,191900,17876700,17011300,599100,865400,271600,405500
01-01-2007,UNEMPLOY_Rate,4.840938204,California,48500,191900,17876700,17011300,599100,865400,271600,405500
01-01-2007,JOBLOS_Rate,2.268315741,California,48500,191900,17876700,17011300,599100,865400,271600,405500
01-04-2007,ALLMARGAT_Rate,1.058592100,California,43600,190500,17995600,17109700,613300,885900,274200,421400
01-04-2007,EMPLOY_Rate,95.077129965,California,43600,190500,17995600,17109700,613300,885900,274200,421400
01-04-2007,INVOLPTEMP_Rate,3.408055302,California,43600,190500,17995600,17109700,613300,885900,274200,421400
01-04-2007,UNEMP15_Rate,1.523705795,California,43600,190500,17995600,17109700,613300,885900,274200,421400
01-04-2007,UNEMPLOY_Rate,4.922870035,California,43600,190500,17995600,17109700,613300,885900,274200,421400
01-04-2007,JOBLOS_Rate,2.341683523,California,43600,190500,17995600,17109700,613300,885900,274200,421400
01-07-2007,ALLMARGAT_Rate,0.971366757,California,36900,176000,18118800,17199500,641200,919300,286100,456700
01-07-2007,EMPLOY_Rate,94.926264433,California,36900,176000,18118800,17199500,641200,919300,286100,456700
01-07-2007,INVOLPTEMP_Rate,3.538865709,California,36900,176000,18118800,17199500,641200,919300,286100,456700
01-07-2007,UNEMP15_Rate,1.579022893,California,36900,176000,18118800,17199500,641200,919300,286100,456700
01-07-2007,UNEMPLOY_Rate,5.073735567,California,36900,176000,18118800,17199500,641200,919300,286100,456700
01-07-2007,JOBLOS_Rate,2.520586352,California,36900,176000,18118800,17199500,641200,919300,286100,456700
01-10-2007,ALLMARGAT_Rate,0.894151764,California,34300,162800,18207200,17234100,678300,973100,307700,500800
01-10-2007,EMPLOY_Rate,94.655411046,California,34300,162800,18207200,17234100,678300,973100,307700,500800
01-10-2007,INVOLPTEMP_Rate,3.725449273,California,34300,162800,18207200,17234100,678300,973100,307700,500800
01-10-2007,UNEMP15_Rate,1.689990773,California,34300,162800,18207200,17234100,678300,973100,307700,500800
01-10-2007,UNEMPLOY_Rate,5.344588954,California,34300,162800,18207200,17234100,678300,973100,307700,500800
01-10-2007,JOBLOS_Rate,2.750560218,California,34300,162800,18207200,17234100,678300,973100,307700,500800
01-01-2008,ALLMARGAT_Rate,0.892005395,California,32600,162700,18239800,17219700,726400,1020100,330300,550100
01-01-2008,EMPLOY_Rate,94.407285168,California,32600,162700,18239800,17219700,726400,1020100,330300,550100
01-01-2008,INVOLPTEMP_Rate,3.982499808,California,32600,162700,18239800,17219700,726400,1020100,330300,550100
01-01-2008,UNEMP15_Rate,1.810875119,California,32600,162700,18239800,17219700,726400,1020100,330300,550100
01-01-2008,UNEMPLOY_Rate,5.592714832,California,32600,162700,18239800,17219700,726400,1020100,330300,550100
01-01-2008,JOBLOS_Rate,3.015932192,California,32600,162700,18239800,17219700,726400,1020100,330300,550100
01-04-2008,ALLMARGAT_Rate,0.942782657,California,37000,172500,18296900,17208100,780700,1088800,366900,599600
01-04-2008,EMPLOY_Rate,94.049265176,California,37000,172500,18296900,17208100,780700,1088800,366900,599600
01-04-2008,INVOLPTEMP_Rate,4.266843017,California,37000,172500,18296900,17208100,780700,1088800,366900,599600
01-04-2008,UNEMP15_Rate,2.005257721,California,37000,172500,18296900,17208100,780700,1088800,366900,599600
01-04-2008,UNEMPLOY_Rate,5.950734824,California,37000,172500,18296900,17208100,780700,1088800,366900,599600
01-04-2008,JOBLOS_Rate,3.277057862,California,37000,172500,18296900,17208100,780700,1088800,366900,599600
01-07-2008,ALLMARGAT_Rate,1.059635154,California,44700,194300,18336500,17152800,839700,1183700,411800,653500
01-07-2008,EMPLOY_Rate,93.544569574,California,44700,194300,18336500,17152800,839700,1183700,411800,653500
01-07-2008,INVOLPTEMP_Rate,4.579390832,California,44700,194300,18336500,17152800,839700,1183700,411800,653500
01-07-2008,UNEMP15_Rate,2.245793908,California,44700,194300,18336500,17152800,839700,1183700,411800,653500
01-07-2008,UNEMPLOY_Rate,6.455430426,California,44700,194300,18336500,17152800,839700,1183700,411800,653500
01-07-2008,JOBLOS_Rate,3.563929867,California,44700,194300,18336500,17152800,839700,1183700,411800,653500
01-10-2008,ALLMARGAT_Rate,1.230026315,California,58300,226700,18430500,17112800,960900,1317800,513400,738600
01-10-2008,EMPLOY_Rate,92.850438132,California,58300,226700,18430500,17112800,960900,1317800,513400,738600
01-10-2008,INVOLPTEMP_Rate,5.213640433,California,58300,226700,18430500,17112800,960900,1317800,513400,738600
01-10-2008,UNEMP15_Rate,2.785599957,California,58300,226700,18430500,17112800,960900,1317800,513400,738600
01-10-2008,UNEMPLOY_Rate,7.150104446,California,58300,226700,18430500,17112800,960900,1317800,513400,738600
01-10-2008,JOBLOS_Rate,4.007487589,California,58300,226700,18430500,17112800,960900,1317800,513400,738600
01-01-2009,ALLMARGAT_Rate,1.388168698,California,70700,257000,18513600,16979400,1140900,1534200,642900,911900
01-01-2009,EMPLOY_Rate,91.713119004,California,70700,257000,18513600,16979400,1140900,1534200,642900,911900
01-01-2009,INVOLPTEMP_Rate,6.162496759,California,70700,257000,18513600,16979400,1140900,1534200,642900,911900
01-01-2009,UNEMP15_Rate,3.472582318,California,70700,257000,18513600,16979400,1140900,1534200,642900,911900
01-01-2009,UNEMPLOY_Rate,8.286880996,California,70700,257000,18513600,16979400,1140900,1534200,642900,911900
01-01-2009,JOBLOS_Rate,4.925568231,California,70700,257000,18513600,16979400,1140900,1534200,642900,911900
01-04-2009,ALLMARGAT_Rate,1.572659912,California,87000,291200,18516400,16795700,1312900,1720700,799500,1062300
01-04-2009,EMPLOY_Rate,90.707156899,California,87000,291200,18516400,16795700,1312900,1720700,799500,1062300
01-04-2009,INVOLPTEMP_Rate,7.090471150,California,87000,291200,18516400,16795700,1312900,1720700,799500,1062300
01-04-2009,UNEMP15_Rate,4.317793956,California,87000,291200,18516400,16795700,1312900,1720700,799500,1062300
01-04-2009,UNEMPLOY_Rate,9.292843101,California,87000,291200,18516400,16795700,1312900,1720700,799500,1062300
01-04-2009,JOBLOS_Rate,5.737076322,California,87000,291200,18516400,16795700,1312900,1720700,799500,1062300
01-07-2009,ALLMARGAT_Rate,1.764607328,California,104700,326500,18502700,16577700,1443200,1925000,973700,1224700
01-07-2009,EMPLOY_Rate,89.596113000,California,104700,326500,18502700,16577700,1443200,1925000,973700,1224700
01-07-2009,INVOLPTEMP_Rate,7.799942711,California,104700,326500,18502700,16577700,1443200,1925000,973700,1224700
01-07-2009,UNEMP15_Rate,5.262475206,California,104700,326500,18502700,16577700,1443200,1925000,973700,1224700
01-07-2009,UNEMPLOY_Rate,10.403887000,California,104700,326500,18502700,16577700,1443200,1925000,973700,1224700
01-07-2009,JOBLOS_Rate,6.619033979,California,104700,326500,18502700,16577700,1443200,1925000,973700,1224700
01-10-2009,ALLMARGAT_Rate,1.920204242,California,115300,353500,18409500,16331600,1528200,2078000,1124600,1348000
01-10-2009,EMPLOY_Rate,88.712892800,California,115300,353500,18409500,16331600,1528200,2078000,1124600,1348000
01-10-2009,INVOLPTEMP_Rate,8.301148863,California,115300,353500,18409500,16331600,1528200,2078000,1124600,1348000
01-10-2009,UNEMP15_Rate,6.108802520,California,115300,353500,18409500,16331600,1528200,2078000,1124600,1348000
01-10-2009,UNEMPLOY_Rate,11.287650398,California,115300,353500,18409500,16331600,1528200,2078000,1124600,1348000
01-10-2009,JOBLOS_Rate,7.322306418,California,115300,353500,18409500,16331600,1528200,2078000,1124600,1348000
01-01-2010,ALLMARGAT_Rate,2.000141699,California,130900,367000,18348700,16196200,1536000,2152500,1242200,1400600
01-01-2010,EMPLOY_Rate,88.268923684,California,130900,367000,18348700,16196200,1536000,2152500,1242200,1400600
01-01-2010,INVOLPTEMP_Rate,8.371165260,California,130900,367000,18348700,16196200,1536000,2152500,1242200,1400600
01-01-2010,UNEMP15_Rate,6.769961905,California,130900,367000,18348700,16196200,1536000,2152500,1242200,1400600
01-01-2010,UNEMPLOY_Rate,11.731076316,California,130900,367000,18348700,16196200,1536000,2152500,1242200,1400600
01-01-2010,JOBLOS_Rate,7.633238322,California,130900,367000,18348700,16196200,1536000,2152500,1242200,1400600
01-04-2010,ALLMARGAT_Rate,2.084345571,California,150700,381800,18317500,16115700,1509300,2201800,1329400,1426300
01-04-2010,EMPLOY_Rate,87.979800737,California,150700,381800,18317500,16115700,1509300,2201800,1329400,1426300
01-04-2010,INVOLPTEMP_Rate,8.239661526,California,150700,381800,18317500,16115700,1509300,2201800,1329400,1426300
01-04-2010,UNEMP15_Rate,7.257540603,California,150700,381800,18317500,16115700,1509300,2201800,1329400,1426300
01-04-2010,UNEMPLOY_Rate,12.020199263,California,150700,381800,18317500,16115700,1509300,2201800,1329400,1426300
01-04-2010,JOBLOS_Rate,7.786542923,California,150700,381800,18317500,16115700,1509300,2201800,1329400,1426300
01-07-2010,ALLMARGAT_Rate,2.113234803,California,160200,386200,18275300,16056700,1523900,2218500,1372500,1433800
01-07-2010,EMPLOY_Rate,87.860117207,California,160200,386200,18275300,16056700,1523900,2218500,1372500,1433800
01-07-2010,INVOLPTEMP_Rate,8.338577205,California,160200,386200,18275300,16056700,1523900,2218500,1372500,1433800
01-07-2010,UNEMP15_Rate,7.510136633,California,160200,386200,18275300,16056700,1523900,2218500,1372500,1433800
01-07-2010,UNEMPLOY_Rate,12.139335606,California,160200,386200,18275300,16056700,1523900,2218500,1372500,1433800
01-07-2010,JOBLOS_Rate,7.845562043,California,160200,386200,18275300,16056700,1523900,2218500,1372500,1433800
01-10-2010,ALLMARGAT_Rate,2.141885517,California,174900,390500,18231600,16007900,1504800,2223700,1384500,1446900
01-10-2010,EMPLOY_Rate,87.803045262,California,174900,390500,18231600,16007900,1504800,2223700,1384500,1446900
01-10-2010,INVOLPTEMP_Rate,8.253801093,California,174900,390500,18231600,16007900,1504800,2223700,1384500,1446900
01-10-2010,UNEMP15_Rate,7.593957744,California,174900,390500,18231600,16007900,1504800,2223700,1384500,1446900
01-10-2010,UNEMPLOY_Rate,12.196954738,California,174900,390500,18231600,16007900,1504800,2223700,1384500,1446900
01-10-2010,JOBLOS_Rate,7.936220628,California,174900,390500,18231600,16007900,1504800,2223700,1384500,1446900
01-01-2011,ALLMARGAT_Rate,2.214463126,California,175800,402100,18157900,15961400,1480700,2196500,1378900,1412400
01-01-2011,EMPLOY_Rate,87.903336840,California,175800,402100,18157900,15961400,1480700,2196500,1378900,1412400
01-01-2011,INVOLPTEMP_Rate,8.154577346,California,175800,402100,18157900,15961400,1480700,2196500,1378900,1412400
01-01-2011,UNEMP15_Rate,7.593939828,California,175800,402100,18157900,15961400,1480700,2196500,1378900,1412400
01-01-2011,UNEMPLOY_Rate,12.096663160,California,175800,402100,18157900,15961400,1480700,2196500,1378900,1412400
01-01-2011,JOBLOS_Rate,7.778432528,California,175800,402100,18157900,15961400,1480700,2196500,1378900,1412400
01-04-2011,ALLMARGAT_Rate,2.149759788,California,160000,389300,18109000,15928100,1466800,2180900,1345300,1381900
01-04-2011,EMPLOY_Rate,87.956817052,California,160000,389300,18109000,15928100,1466800,2180900,1345300,1381900
01-04-2011,INVOLPTEMP_Rate,8.099839859,California,160000,389300,18109000,15928100,1466800,2180900,1345300,1381900
01-04-2011,UNEMP15_Rate,7.428902756,California,160000,389300,18109000,15928100,1466800,2180900,1345300,1381900
01-04-2011,UNEMPLOY_Rate,12.043182948,California,160000,389300,18109000,15928100,1466800,2180900,1345300,1381900
01-04-2011,JOBLOS_Rate,7.631012204,California,160000,389300,18109000,15928100,1466800,2180900,1345300,1381900
01-07-2011,ALLMARGAT_Rate,2.119180407,California,151900,383400,18091900,15940500,1448900,2151400,1309300,1347500
01-07-2011,EMPLOY_Rate,88.108490540,California,151900,383400,18091900,15940500,1448900,2151400,1309300,1347500
01-07-2011,INVOLPTEMP_Rate,8.008556315,California,151900,383400,18091900,15940500,1448900,2151400,1309300,1347500
01-07-2011,UNEMP15_Rate,7.236940288,California,151900,383400,18091900,15940500,1448900,2151400,1309300,1347500
01-07-2011,UNEMPLOY_Rate,11.891509460,California,151900,383400,18091900,15940500,1448900,2151400,1309300,1347500
01-07-2011,JOBLOS_Rate,7.448084502,California,151900,383400,18091900,15940500,1448900,2151400,1309300,1347500
01-10-2011,ALLMARGAT_Rate,2.080290965,California,143700,377500,18146500,16035100,1419800,2111400,1274600,1275300
01-10-2011,EMPLOY_Rate,88.364698427,California,143700,377500,18146500,16035100,1419800,2111400,1274600,1275300
01-10-2011,INVOLPTEMP_Rate,7.824098311,California,143700,377500,18146500,16035100,1419800,2111400,1274600,1275300
01-10-2011,UNEMP15_Rate,7.023944011,California,143700,377500,18146500,16035100,1419800,2111400,1274600,1275300
01-10-2011,UNEMPLOY_Rate,11.635301573,California,143700,377500,18146500,16035100,1419800,2111400,1274600,1275300
01-10-2011,JOBLOS_Rate,7.027801504,California,143700,377500,18146500,16035100,1419800,2111400,1274600,1275300
01-01-2012,ALLMARGAT_Rate,2.100598684,California,137500,383500,18256700,16158100,1390300,2098600,1262300,1235600
01-01-2012,EMPLOY_Rate,88.505041985,California,137500,383500,18256700,16158100,1390300,2098600,1262300,1235600
01-01-2012,INVOLPTEMP_Rate,7.615286443,California,137500,383500,18256700,16158100,1390300,2098600,1262300,1235600
01-01-2012,UNEMP15_Rate,6.914173974,California,137500,383500,18256700,16158100,1390300,2098600,1262300,1235600
01-01-2012,UNEMPLOY_Rate,11.494958015,California,137500,383500,18256700,16158100,1390300,2098600,1262300,1235600
01-01-2012,JOBLOS_Rate,6.767926296,California,137500,383500,18256700,16158100,1390300,2098600,1262300,1235600
01-04-2012,ALLMARGAT_Rate,2.106016097,California,140900,385700,18314200,16269900,1358300,2044300,1221900,1192900
01-04-2012,EMPLOY_Rate,88.837623265,California,140900,385700,18314200,16269900,1358300,2044300,1221900,1192900
01-04-2012,INVOLPTEMP_Rate,7.416649376,California,140900,385700,18314200,16269900,1358300,2044300,1221900,1192900
01-04-2012,UNEMP15_Rate,6.671872099,California,140900,385700,18314200,16269900,1358300,2044300,1221900,1192900
01-04-2012,UNEMPLOY_Rate,11.162376735,California,140900,385700,18314200,16269900,1358300,2044300,1221900,1192900
01-04-2012,JOBLOS_Rate,6.513525024,California,140900,385700,18314200,16269900,1358300,2044300,1221900,1192900
01-07-2012,ALLMARGAT_Rate,2.086269474,California,142000,383400,18377300,16401300,1318300,1976000,1187900,1128600
01-07-2012,EMPLOY_Rate,89.247604381,California,142000,383400,18377300,16401300,1318300,1976000,1187900,1128600
01-07-2012,INVOLPTEMP_Rate,7.173523858,California,142000,383400,18377300,16401300,1318300,1976000,1187900,1128600
01-07-2012,UNEMP15_Rate,6.463952811,California,142000,383400,18377300,16401300,1318300,1976000,1187900,1128600
01-07-2012,UNEMPLOY_Rate,10.752395619,California,142000,383400,18377300,16401300,1318300,1976000,1187900,1128600
01-07-2012,JOBLOS_Rate,6.141272113,California,142000,383400,18377300,16401300,1318300,1976000,1187900,1128600
01-10-2012,ALLMARGAT_Rate,2.049939851,California,133900,378300,18454200,16529000,1324800,1925200,1135600,1076400
01-10-2012,EMPLOY_Rate,89.567686489,California,133900,378300,18454200,16529000,1324800,1925200,1135600,1076400
01-10-2012,INVOLPTEMP_Rate,7.178853594,California,133900,378300,18454200,16529000,1324800,1925200,1135600,1076400
01-10-2012,UNEMP15_Rate,6.153612728,California,133900,378300,18454200,16529000,1324800,1925200,1135600,1076400
01-10-2012,UNEMPLOY_Rate,10.432313511,California,133900,378300,18454200,16529000,1324800,1925200,1135600,1076400
01-10-2012,JOBLOS_Rate,5.832818545,California,133900,378300,18454200,16529000,1324800,1925200,1135600,1076400
01-01-2013,ALLMARGAT_Rate,1.930456088,California,126900,357700,18529300,16688500,1342900,1840800,1073700,1022700
01-01-2013,EMPLOY_Rate,90.065463887,California,126900,357700,18529300,16688500,1342900,1840800,1073700,1022700
01-01-2013,INVOLPTEMP_Rate,7.247440540,California,126900,357700,18529300,16688500,1342900,1840800,1073700,1022700
01-01-2013,UNEMP15_Rate,5.794606380,California,126900,357700,18529300,16688500,1342900,1840800,1073700,1022700
01-01-2013,UNEMPLOY_Rate,9.934536113,California,126900,357700,18529300,16688500,1342900,1840800,1073700,1022700
01-01-2013,JOBLOS_Rate,5.519366625,California,126900,357700,18529300,16688500,1342900,1840800,1073700,1022700
01-04-2013,ALLMARGAT_Rate,1.847323075,California,117600,343700,18605300,16839000,1351200,1766300,1013500,976000
01-04-2013,EMPLOY_Rate,90.506468587,California,117600,343700,18605300,16839000,1351200,1766300,1013500,976000
01-04-2013,INVOLPTEMP_Rate,7.262446722,California,117600,343700,18605300,16839000,1351200,1766300,1013500,976000
01-04-2013,UNEMP15_Rate,5.447372523,California,117600,343700,18605300,16839000,1351200,1766300,1013500,976000
01-04-2013,UNEMPLOY_Rate,9.493531413,California,117600,343700,18605300,16839000,1351200,1766300,1013500,976000
01-04-2013,JOBLOS_Rate,5.245817052,California,117600,343700,18605300,16839000,1351200,1766300,1013500,976000
01-07-2013,ALLMARGAT_Rate,1.751163426,California,112000,327000,18673300,16949800,1334700,1723500,967600,932700
01-07-2013,EMPLOY_Rate,90.770244145,California,112000,327000,18673300,16949800,1334700,1723500,967600,932700
01-07-2013,INVOLPTEMP_Rate,7.147638607,California,112000,327000,18673300,16949800,1334700,1723500,967600,932700
01-07-2013,UNEMP15_Rate,5.181730064,California,112000,327000,18673300,16949800,1334700,1723500,967600,932700
01-07-2013,UNEMPLOY_Rate,9.229755855,California,112000,327000,18673300,16949800,1334700,1723500,967600,932700
01-07-2013,JOBLOS_Rate,4.994832194,California,112000,327000,18673300,16949800,1334700,1723500,967600,932700
01-10-2013,ALLMARGAT_Rate,1.706107791,California,113300,318300,18656500,17000000,1309100,1656500,930400,900800
01-10-2013,EMPLOY_Rate,91.121057004,California,113300,318300,18656500,17000000,1309100,1656500,930400,900800
01-10-2013,INVOLPTEMP_Rate,7.016857396,California,113300,318300,18656500,17000000,1309100,1656500,930400,900800
01-10-2013,UNEMP15_Rate,4.987001849,California,113300,318300,18656500,17000000,1309100,1656500,930400,900800
01-10-2013,UNEMPLOY_Rate,8.878942996,California,113300,318300,18656500,17000000,1309100,1656500,930400,900800
01-10-2013,JOBLOS_Rate,4.828344009,California,113300,318300,18656500,17000000,1309100,1656500,930400,900800
01-01-2014,ALLMARGAT_Rate,1.679639272,California,113100,312900,18629000,17031000,1251200,1598000,876600,853800
01-01-2014,EMPLOY_Rate,91.421976488,California,113100,312900,18629000,17031000,1251200,1598000,876600,853800
01-01-2014,INVOLPTEMP_Rate,6.716409899,California,113100,312900,18629000,17031000,1251200,1598000,876600,853800
01-01-2014,UNEMP15_Rate,4.705566590,California,113100,312900,18629000,17031000,1251200,1598000,876600,853800
01-01-2014,UNEMPLOY_Rate,8.578023512,California,113100,312900,18629000,17031000,1251200,1598000,876600,853800
01-01-2014,JOBLOS_Rate,4.583176767,California,113100,312900,18629000,17031000,1251200,1598000,876600,853800
01-04-2014,ALLMARGAT_Rate,1.654389047,California,110200,307900,18611100,17076600,1221400,1534500,833500,821600
01-04-2014,EMPLOY_Rate,91.754920451,California,110200,307900,18611100,17076600,1221400,1534500,833500,821600
01-04-2014,INVOLPTEMP_Rate,6.562750187,California,110200,307900,18611100,17076600,1221400,1534500,833500,821600
01-04-2014,UNEMP15_Rate,4.478510136,California,110200,307900,18611100,17076600,1221400,1534500,833500,821600
01-04-2014,UNEMPLOY_Rate,8.245079549,California,110200,307900,18611100,17076600,1221400,1534500,833500,821600
01-04-2014,JOBLOS_Rate,4.414569800,California,110200,307900,18611100,17076600,1221400,1534500,833500,821600
01-07-2014,ALLMARGAT_Rate,1.674679659,California,105500,312100,18636400,17175200,1218700,1461200,766300,781600
01-07-2014,EMPLOY_Rate,92.159429933,California,105500,312100,18636400,17175200,1218700,1461200,766300,781600
01-07-2014,INVOLPTEMP_Rate,6.539353094,California,105500,312100,18636400,17175200,1218700,1461200,766300,781600
01-07-2014,UNEMP15_Rate,4.111845635,California,105500,312100,18636400,17175200,1218700,1461200,766300,781600
01-07-2014,UNEMPLOY_Rate,7.840570067,California,105500,312100,18636400,17175200,1218700,1461200,766300,781600
01-07-2014,JOBLOS_Rate,4.193943036,California,105500,312100,18636400,17175200,1218700,1461200,766300,781600
01-10-2014,ALLMARGAT_Rate,1.635617743,California,97600,305800,18696300,17297900,1185100,1398300,714900,730700
01-10-2014,EMPLOY_Rate,92.520445222,California,97600,305800,18696300,17297900,1185100,1398300,714900,730700
01-10-2014,INVOLPTEMP_Rate,6.338687334,California,97600,305800,18696300,17297900,1185100,1398300,714900,730700
01-10-2014,UNEMP15_Rate,3.823751224,California,97600,305800,18696300,17297900,1185100,1398300,714900,730700
01-10-2014,UNEMPLOY_Rate,7.479019913,California,97600,305800,18696300,17297900,1185100,1398300,714900,730700
01-10-2014,JOBLOS_Rate,3.908259923,California,97600,305800,18696300,17297900,1185100,1398300,714900,730700
01-01-2015,ALLMARGAT_Rate,1.529094379,California,90000,286800,18756200,17433600,1183700,1322700,653900,674000
01-01-2015,EMPLOY_Rate,92.948465041,California,90000,286800,18756200,17433600,1183700,1322700,653900,674000
01-01-2015,INVOLPTEMP_Rate,6.310979836,California,90000,286800,18756200,17433600,1183700,1322700,653900,674000
01-01-2015,UNEMP15_Rate,3.486313859,California,90000,286800,18756200,17433600,1183700,1322700,653900,674000
01-01-2015,UNEMPLOY_Rate,7.052068116,California,90000,286800,18756200,17433600,1183700,1322700,653900,674000
01-01-2015,JOBLOS_Rate,3.593478423,California,90000,286800,18756200,17433600,1183700,1322700,653900,674000
